,0,1,2
0,-0.43145105378344967,0.35794849029681886,0.0
1,0.4627243535468599,-0.010070827348517348,0.0
2,1.0745815033249533,0.6498565853169238,1.0
3,-0.9153672456507699,0.7777878384316942,1.0
4,-0.14655705057263727,-0.9149160167758501,0.0
5,0.10933805323144853,1.1158168091162388,1.0
6,-1.0876861651108376,1.2629976464748838,1.0
7,0.10074731788904268,0.3367258734870028,0.0
8,0.9822105719085357,-0.16139653710985613,1.0
9,2.0556995468854082,0.2032270635719947,1.0
10,0.6721384275124732,-0.1516218709184258,0.0
11,-0.12200171998294018,-0.27544345341509263,0.0
12,0.9908738412116569,-1.4050099159684541,1.0
13,0.2453308563974217,1.6194624492297134,1.0
14,0.4413536711489623,0.003479482536692164,0.0
15,1.0310849616927384,-0.645570023462716,1.0
16,-0.9081887873503297,0.39326178017034,1.0
17,1.699206414672336,0.16389114013678563,1.0
18,0.8756582042744724,0.029123652665822366,0.0
19,-0.1711818994905306,-0.35176755405677046,0.0
20,0.4074154560072247,-0.40202155739117545,0.0
21,1.7285482551551306,1.253552855493872,1.0
22,0.3104001584077548,-0.5333079758420666,0.0
23,-0.692072429945214,-0.751210756632344,1.0
24,0.7221858626652854,-1.1521631080698338,1.0
25,-0.8616008851274477,-0.45471020985879496,1.0
26,1.883456113300048,0.12424716047140551,1.0
27,0.7570413103432282,-0.7396728699378805,1.0
28,-0.3842712479144489,-0.5831021657258021,0.0
29,-2.2068000754047525,-1.3618651387656524,1.0
30,0.36127881822192115,0.36298779164872236,0.0
31,-1.069850146306486,0.3683759820587988,1.0
32,1.0585476308867177,0.21880506818367518,1.0
33,-0.025775491813024257,-0.31972604936929705,0.0
34,0.5154055600342413,0.5976465140605282,0.0
35,1.1721265434578667,0.5981863305739666,1.0
36,-1.7365662924161969,1.599981168368248,1.0
37,-0.14388155127269897,-0.8097728649130255,0.0
38,0.9145175013586914,-0.20560029059075946,0.0
39,-0.6659143667255678,1.2204509582165712,1.0
40,0.8170755203236858,0.7288796216375546,1.0
