,0,1
0,11.127534225702698,2.5030073570348836
1,5.729769801154276,4.004388293088645
2,4.872300541470347,-0.07691630767332369
3,12.399996944708121,12.83229691433228
4,11.456683796648854,5.407591037111264
5,13.50867660449365,9.764592382982835
6,9.226179121655026,-7.739920464813516
7,8.119743644669533,-1.536725473999537
8,7.942568517245378,-2.1252822982511597
9,13.27689024515394,9.729774941259052
10,7.366151975938679,2.771194853246393
11,10.846073599112891,-0.32254923269005675
12,10.606521503426466,-5.5087901981926715
13,14.095223739154461,0.5277872179305192
14,8.028857969880196,-1.8986495610087477
15,6.168194562002581,6.524503443338152
16,13.492848313556955,7.984565730615234
17,9.165048927876951,-10.156308992492066
18,8.274438144408869,-2.9870040840364136
19,8.433140763668991,-5.04461947150258
20,13.742345965922992,4.382513547554259
21,13.386552904610362,10.172336435235303
22,12.639803986210051,14.83014064703606
23,5.3028839054217025,1.6531059184598875
24,10.045209825452142,-6.076074197283624
25,5.446936380584942,2.765207541030099
26,12.674184645650081,12.250448462269805
27,8.170994609715597,-1.2941456035549135
28,11.1424012016895,-1.1258159155574348
29,12.857095935669683,14.316960903045773
30,4.8449086458211745,1.5798343465692406
31,5.260079342461351,1.4326839834702143
32,10.097971761221304,-7.267320437501786
33,5.571633310040468,5.132433156886575
34,6.177011494729573,6.493961620793407
35,8.850415455154547,-6.668198647069172
36,10.018402902220659,-6.9998440410862655
37,7.895172335078342,-1.0022680536317194
38,10.71044575641864,-4.296754216600655
39,6.326176733003838,6.085621854976446
40,9.645392566943373,-8.856065488820645
41,12.873682188638067,12.197307425389539
42,10.810174050496293,-1.8628962225927668
43,13.97300675238422,1.9216321638087812
44,13.826993779642933,4.110914651278091
45,7.986271609535794,-0.3823222343716427
46,8.69005400081275,-6.078666816835766
47,9.853249825320757,-7.079494551984199
48,13.460933715919136,6.57340528994503
49,4.851990657543795,3.0023892190645602
50,14.091936576733582,-0.3431699204917491
51,6.060940276517602,4.924159662799159
52,10.485428772963244,-5.66156175740516
53,12.338843609929764,10.279385528498993
54,5.470097356364292,2.8590342992276994
55,12.34683704126345,12.378904440339786
56,12.87148799514772,12.801884037523914
57,12.769782032873605,13.116939378965196
58,11.680431334978442,7.994755310987697
59,13.10497578743186,11.445317059073146
60,12.751709311555828,12.52625581208667
61,8.415926199576548,-5.106384153973404
62,11.123647967524017,0.5755414624034919
63,5.778625169408594,4.403719292219966
64,12.982583294612265,12.015376664621954
65,8.87891509836093,-6.154155565262144
66,14.044096394015714,1.0549141900145744
67,7.268039246427014,4.4770053055153
68,12.37252056103904,12.579542768343195
69,11.796974207756548,7.9190906957316916
70,7.754631241016826,1.3846010764765189
71,7.978669876885992,-1.0226663646271645
72,12.620708179158337,12.391250159375357
73,10.914287710656442,-1.6715964737800015
74,9.706542262939578,-10.710497349224031
75,7.0379868099571645,3.4418054208794713
76,12.785647415689319,11.786659655833946
77,6.821344481825863,5.594717712581269
78,10.131649480075001,-7.835375630823165
79,13.067243380155759,10.374073234999303
80,5.473657491981891,3.4945196369358023
81,5.454076198081478,5.065149915782193
82,5.9226943814245345,5.641303998802037
83,11.333389635458916,6.092427154744701
84,7.981628266541324,-0.394788741756393
85,9.356145375555815,-8.341017344296079
86,5.3777689870467205,3.5572329003307055
87,8.093899833616497,-3.5338406634895945
88,7.250616021087247,5.08671917002541
89,13.89047633313365,2.009084911038757
90,6.506498156221329,5.117720645891129
91,6.05300184625988,7.1805502595864565
92,11.417111190918893,4.48287389377587
93,10.663983507774438,-5.707677955063751
94,8.18889683001908,-2.0604530371862997
95,11.45346719616621,6.072421088989375
96,6.223519279573414,5.172588281085571
97,11.723898717405048,8.592561191538337
98,10.552596954012202,-4.843377596545023
99,10.215096671997564,-7.436308453008292
100,6.4098919721420735,7.534030004071596
101,12.789246947827078,13.152230775421236
102,10.30182717214213,-6.436356650313719
103,11.283861267947962,2.2225406830148637
104,13.10036886433058,10.371217164956242
105,5.375099100135683,5.688095425826533
106,9.5603594473498,-9.485919280465717
107,7.8741119553257,-0.46281961619093615
108,11.676106347752688,5.450025396455111
109,11.929684060748091,9.16141289759374
110,5.7339142243279735,3.418799955664024
111,11.251996362965796,3.8528448411256337
112,6.196042292702867,5.046678101936113
113,13.237240393979114,8.788227701571646
114,5.104693550380885,3.2441220042064716
115,6.326148751531519,5.249471606536341
116,10.171984296096127,-7.243288412964367
117,6.138426740173658,5.315143119335391
118,9.739085687985243,-10.904871590306145
119,6.812011260919952,6.35890737689256
120,11.065754642166313,1.4248760875168878
121,12.240029463630997,9.91802318453861
122,7.535580213651352,1.5588679790109836
123,7.388854788876483,2.5507635503239428
124,13.962346550258356,1.4044690171919898
125,5.743342774059631,6.53092244107054
126,13.101991621205318,11.853441921614351
127,13.764424811973106,5.6017393007217855
128,9.515663763237699,-9.833701016681651
129,13.527845764209903,6.504425224416064
130,12.398151256870248,10.671589944484124
131,5.761259551635121,3.687608776947763
132,7.3437138311555135,4.334455551326958
133,6.2283157765884,6.160079707220491
134,13.207158056630318,11.356677586094582
135,11.059182992425596,1.5881822220991326
136,9.522966283078595,-10.246868732873933
137,8.730946867984521,-5.611344139528614
138,5.500873045153742,4.363598125707509
139,7.243593676852937,5.152263468222014
140,7.178135549525001,4.079903780248445
141,9.431969509854493,-10.39792328295888
142,12.673689153649851,11.500842386081024
143,11.549365466962199,5.144419041606271
144,4.7444198078905275,0.6492407994894892
145,5.116527431309571,2.51663739783227
146,5.709369080926067,4.5120580008355855
147,9.723467448693457,-9.698816528184917
148,5.796389691939378,4.690237442093938
149,5.314217617152139,2.344325565436073
150,11.25513174387719,2.988585955290651
151,12.906363822854331,14.91407618800015
152,9.887007441767093,-8.965544711485812
153,6.910083074273525,4.767223627923571
154,10.6697512478021,-4.316150091672495
155,7.145222940410895,6.338931238834524
156,12.051338387145337,10.8965463477687
157,13.168300917370885,11.809636309638492
158,9.777081045840223,-9.974591032790013
159,6.027363413879506,4.795005228803899
160,6.406149239201774,6.263080764903688
161,11.356794463537826,3.7762037027090223
162,10.77724493512706,-1.7586505815234246
163,7.6505036891803755,2.476381157806216
164,5.670685957360314,4.3362702838404905
165,5.9570958114925165,4.507425622886328
166,13.246588609850896,9.691349683376853
167,13.3392737939521,10.163643604494796
168,7.986167117132945,-0.05081132715809589
169,12.00543099792908,10.863819450457543
170,10.531827816504212,-4.784008062741084
171,6.01110278851603,6.028526020105161
172,6.384051577726467,5.3387298897972295
173,4.78221870812995,-1.3858788847094763
174,12.116156947493185,9.142518909842423
175,7.417539479313543,3.6406641337767547
176,5.67367491265419,4.898709786800589
177,13.094548564494678,11.57888201818085
178,13.311234113555901,10.561236948226647
179,8.976055485436905,-7.134790208442849
180,5.715461869784673,6.038390964751258
181,13.649406994458717,6.3856769243804745
182,11.216989252395981,3.2367295350755514
183,4.859401668845978,0.5625022657944818
184,11.395398233150523,2.822835633231566
185,12.16147332438235,11.69797276386601
186,10.06008502827059,-7.258163242182915
187,5.0193719096302045,0.8474971822999935
188,13.121964146932493,12.8581987895012
189,12.355598910985119,12.73525894212279
190,4.926619929475169,-0.7724132708449358
191,9.232184306855185,-9.089095953368474
192,9.726930155343037,-8.580282387832128
193,10.211089527629559,-7.23810743539879
194,13.148350757308728,11.084687309901293
195,13.3130822776604,9.694487577337075
196,6.283609437631998,8.43613840205023
197,13.749310469364378,4.469765592015919
198,7.852869806023675,0.8631279249131043
199,5.568142920497641,4.862471150047097
