,0,1,2
0,0.15329636612738073,0.7130145368219367,0.0
1,-0.1996319930708722,1.0795254033978257,0.0
2,-0.4393019499384393,0.93988558386866,0.0
3,0.7731925164540777,-0.5703749469223054,1.0
4,0.09917801116523574,-0.03099466250340721,1.0
5,-1.3351113374328674,0.7436920718918918,0.0
6,0.8850644329214507,-0.6083406078254036,1.0
7,1.686746955924858,-0.28090657388578666,1.0
8,0.5311432720940048,-0.21186731648402757,1.0
9,1.1219905889115909,0.24332952325627522,0.0
10,0.6957669764059552,0.9361078792928857,0.0
11,-0.9502165856083404,0.11704646010763106,0.0
12,0.9330551286832486,-0.7194440308693424,1.0
13,0.975078873288593,0.5347467707428466,0.0
14,1.4194114418078123,-0.206701834998612,1.0
15,1.7435245346847175,0.03174846647459703,1.0
16,1.099522717466391,0.11477478901448107,0.0
17,0.025157376405167155,0.556000182280872,1.0
18,1.089011366502824,-0.1739407726944318,1.0
19,-0.80885051431639,0.8943922190685659,0.0
20,1.57567583723271,-0.0490483409214339,1.0
21,1.0591473792137327,0.05991527620547471,0.0
22,0.3864447023744264,-0.7269882054771873,1.0
23,-0.20554268984985186,0.6556563458365308,0.0
24,-1.0959977318671865,0.011994161106791315,0.0
25,-0.9662443055587628,0.6174929096953076,0.0
26,0.5148390736761314,-0.24199392581903892,1.0
27,0.8667125767835407,0.7251734936515627,0.0
28,1.2049154342358601,0.08727230738889019,1.0
29,1.5436750484830675,0.027663683039628663,1.0
30,-0.29884127973639185,1.0332709685722214,0.0
31,1.6410204560184267,0.36776584622029973,1.0
32,-0.8325044475214693,0.48293309612399243,0.0
33,-0.11847310206928252,1.1804119705913028,0.0
34,1.805133706028728,0.02366510575520836,1.0
35,-0.2117556299721549,1.1100240970123725,0.0
36,0.7021311673988747,-0.5230144186991657,1.0
37,1.919139681107358,0.1478581404366639,1.0
38,1.8408792714189113,-0.4203998158185305,1.0
39,1.5498453567970758,0.10417044903840117,1.0
40,0.6445307396273583,0.5076431682416318,0.0
41,0.6737999571452148,0.6606321239606033,0.0
42,0.32813633818499044,-0.46683894973335394,1.0
43,-0.05738010987484954,0.9391729938730553,0.0
44,0.8070074690128642,0.0855696156886625,0.0
45,-0.9505967893693956,0.44701271856021846,0.0
46,2.077125087788993,-0.18169934279533134,1.0
47,1.1953524159140416,0.12560187704087966,0.0
48,-0.3229746829580315,0.8847129563823002,0.0
49,0.30952882385173697,-0.3344923002442295,1.0
50,-0.6667645993834612,0.7918452971563716,0.0
51,0.6069020660955525,0.6228145965932066,0.0
52,-0.9559521319467194,0.961510122479217,0.0
53,0.6387813069343777,-0.30728780239595777,1.0
54,0.8817821042792913,0.6153509763657142,0.0
55,-0.15372767241366062,-0.002590332313645305,1.0
56,1.193419444923533,-0.6716442539079883,1.0
57,-1.1727907212517843,0.6463715145703541,0.0
58,2.1703176607186268,0.07734644658877785,1.0
59,0.6504649681865542,0.48558802062016787,0.0
60,2.0879875520230584,0.5888914178370173,1.0
61,1.5784369399627474,-0.31639192908710856,1.0
62,-0.0060099820393780465,0.4023143518276617,1.0
63,2.1006607432564635,-0.08379873638327423,1.0
64,0.8411014296485632,1.1481302787742702,0.0
65,0.6005492117234317,0.8752039336136653,0.0
66,0.47878686977278556,0.7089417698231055,0.0
67,0.9659071918482138,0.5654038911140999,0.0
68,0.4735617671935472,0.16461246125774082,1.0
69,0.3084053031479448,1.0727871762388723,0.0
70,-0.3279218413778329,0.6366277025809787,0.0
71,0.8331282345345623,0.2238217726618231,0.0
72,0.3340008507439217,0.6647012251927765,0.0
73,0.8552964645744461,-0.15112853786654956,0.0
74,1.778827585707325,0.25765614040664003,1.0
75,0.7094034960845619,0.41774578229744314,0.0
76,1.8458568235253952,-0.3446119219728914,1.0
77,0.7200717024237516,1.2985873589525934,0.0
78,-0.10525658427919182,0.8837025910197747,0.0
79,0.8146193702773802,0.11777913594536357,0.0
80,0.4914212769365832,0.19621119253285624,1.0
81,1.2337419834916064,-0.46018144865984706,1.0
82,0.4377574019897455,0.5113829040620643,0.0
83,-0.9954001629719802,0.2908630884867544,0.0
84,0.8570564453123916,-0.2718278446795164,1.0
85,-0.5184882354890232,1.1207850914050224,0.0
86,0.4655468445826888,0.2446890540480402,1.0
87,1.1655119828473308,-0.5365265825383697,1.0
88,1.5633527568776882,-0.10034472944690878,1.0
89,-1.047517583451928,0.37905254606186,0.0
90,-0.9603972037403831,0.18459185879206663,0.0
91,0.8038248302847726,0.06151674955454128,0.0
92,1.816055304909718,0.5754471653137609,1.0
93,0.20156443611692249,-0.49971810159699925,1.0
94,-0.15058718792893838,0.5701259776715577,0.0
95,-0.5950597210388613,0.5809633472671526,0.0
96,-0.09217832611572774,0.9204949849241159,0.0
97,1.1406943169946961,-0.2787905247451593,1.0
98,1.3689303713620111,-0.3893530780215092,1.0
99,-0.527866882376499,0.6488427442539755,0.0
100,1.248970384852968,-0.7723221153607347,1.0
101,1.5728911839319475,-0.30475017253468445,1.0
102,1.9668952986490664,0.33616746294410377,1.0
103,1.015433513175656,-0.5075251239873066,1.0
104,0.30663317570377224,0.15899355672993354,1.0
105,1.1728531378795348,0.506549138193695,0.0
106,0.1607562291592707,0.2881429645517944,1.0
107,-0.5790843872673559,1.0655340744103996,0.0
108,0.868210596414553,-0.6040643775171761,1.0
109,0.337444228424737,-0.4503953081316861,1.0
110,1.9781368591748054,0.11899511451694528,1.0
111,-0.8383633482106663,0.3486026297441796,0.0
112,1.767366345701718,-0.13885264002362993,1.0
113,-0.6006607424017949,0.24010475370039056,0.0
114,-0.05764109036344352,0.1994730351662381,1.0
115,0.6477046997457391,-0.35078122137242584,1.0
116,0.15081447464580916,1.0186585215513704,0.0
117,0.6735372918565836,0.06080134961084271,0.0
118,-0.9916420131619922,-0.17835014743621735,0.0
119,-0.13373564813437508,0.7203521546469882,1.0
120,0.024702349441461213,1.2438514483269565,0.0
121,-0.9252921500512994,0.058741158560207146,0.0
122,1.9691231442611694,0.4968579970902552,1.0
123,0.36842609853819275,1.0168026414369653,0.0
124,1.7690910889827947,-0.1659724001605245,1.0
125,0.1512899513486296,1.0449671220482388,0.0
126,1.4687651211513189,0.30440670035448686,1.0
127,-1.0742489203949166,0.3364737418887036,0.0
128,-0.9827048632157025,0.860257174858793,0.0
129,1.1937568742083344,-0.3009376934953074,1.0
130,1.7525736019993983,-0.5500514990552186,1.0
131,-0.1555510369390651,0.7809139610162867,0.0
132,0.051279954186541965,0.025907262559624333,1.0
133,0.7070796667467183,0.8157389090156449,0.0
134,0.04322153241236959,0.9960405751761244,0.0
135,0.16676959298625577,0.7296684160148408,0.0
136,-0.18961863838566673,0.164131174135494,1.0
137,1.9053025513495532,0.5006564216110114,1.0
138,-0.6041801737096509,0.13579022827590304,0.0
139,0.4550852115119045,0.5578119024635245,0.0
140,-0.006894987283490875,0.927062347251767,0.0
141,1.0890053625725826,-0.029675285226095693,1.0
142,-0.29965176227140694,0.353677293554083,1.0
143,-0.39952468353302484,0.7490571378895515,0.0
144,-0.8067850884867848,0.5112164897438928,0.0
145,1.03298033409061,0.5352287146167547,0.0
146,-0.9795021793505997,0.045059441935583956,0.0
147,0.1040833397002894,0.1649436171444681,1.0
148,1.4033278257240116,-0.9166624080414452,1.0
149,1.913847468046094,0.45887758164298625,1.0
150,-0.5580914975454616,0.5952222790714418,0.0
151,0.03830255959134515,0.13967939234202864,1.0
152,1.3989441513446845,-0.08993770885624425,1.0
153,-0.7718450314482541,1.1610756966230258,0.0
154,-0.3397332992763559,1.04622568811186,0.0
155,-0.1776404318551108,0.22458856414199632,1.0
156,1.329025661901744,-0.7099055971950343,1.0
157,1.724104634578078,-0.6638244074499138,1.0
158,0.5482965292216542,-0.2538347931605699,1.0
159,0.04690584961336863,-0.19744293137704771,1.0
160,0.57619451252337,-0.394207114218489,1.0
161,0.3198310988582219,-0.030728609846063494,1.0
162,-0.5270921420680448,0.753384637514811,0.0
163,0.8902951541627837,-0.26314321776945004,1.0
164,0.1703443028355865,0.3397622920731684,1.0
165,0.856915429905695,0.3783636129721513,0.0
166,0.6179823906430694,-0.2356902274416305,1.0
167,0.8956138023263607,-0.5210974475037335,1.0
168,0.4685150362012969,-0.5405540667111484,1.0
169,-0.6315386089785515,0.38474483216192173,0.0
170,-0.16837289535148248,0.8597716317728485,0.0
171,-0.23351992039412167,0.34106328982131595,1.0
172,0.1287099325471981,0.18365874669773197,1.0
173,0.15331115321140484,0.7318479438358731,0.0
174,0.11588681852527871,0.8943526031025538,0.0
175,1.8349573251464721,-0.287212200115179,1.0
176,-0.846298077939655,0.03658244536047442,0.0
177,1.2279560600098522,-0.07491126211997483,0.0
178,-0.045892762805889165,1.0683357872801125,0.0
179,1.6940325974890744,-0.22360929216700637,1.0
180,0.49127189991393505,0.6428375238974134,0.0
181,1.1340845397150299,-0.3945707466705333,1.0
182,1.566704074731828,-0.1589649303692955,1.0
183,0.8135982607559388,0.7055273510294435,0.0
184,0.7064094817417687,-0.30323992402681416,1.0
185,1.8861462722939581,0.09233663774633512,1.0
186,-1.0655794181714568,0.04947825343231711,0.0
187,0.7855996002708182,0.27390977841940634,0.0
188,1.4350889572299441,-0.2821531791196733,1.0
189,-0.9771201426234091,0.8422683263822875,0.0
190,0.5049659714942223,0.26662922572981596,1.0
191,0.9979216876030496,0.029011955436788833,0.0
192,0.1117782374362188,0.17607036756545763,1.0
193,1.2752546963526972,-0.6348583071314547,1.0
194,-0.0857962685349849,0.8085326337773209,1.0
195,0.14885709276399328,0.9594871898672994,0.0
196,0.5334533782514259,-0.3685316069781674,1.0
197,0.9752132231232368,0.23019976232561967,0.0
198,0.803994023125187,-0.09022382333561463,1.0
199,-0.3876883824181534,1.2437219939575326,0.0
